participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_mapType
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-choropleth","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","17","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","150","undefined","10058","10058","Spike"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","17","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","90","undefined","10058","10058","Spike"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":8,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","18","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","15","undefined","4349","4349","Spike"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","18","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","4349","4349","Spike"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-spike","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":4,""keyup"":3,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","19","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","0","undefined","3776","3776","Bubble"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","19","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","0","undefined","3776","3776","Bubble"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","20","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","5209","5209","Bubble"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","20","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","5209","5209","Bubble"
"074093d5-6f1c-4505-8c87-66c75dd9f5e5","trial-bubble","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","introduction","0","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","16042","16042","undefined"
"089a251f-b052-4090-8731-f41311306939","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","1","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","40","undefined","17926","17926","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","1","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","25","undefined","17926","17926","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","1","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","2","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","5","undefined","22317","22317","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","2","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","10","undefined","22317","22317","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","2","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":4,""keyup"":4,""mousemove"":14,""mousedown"":2,""mouseup"":3,""resize"":2,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","3","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","70","undefined","13168","13168","Bubble"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","3","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","65","undefined","13168","13168","Bubble"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","3","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","4","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","10946","10946","Bubble"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","4","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","20","undefined","10946","10946","Bubble"
"089a251f-b052-4090-8731-f41311306939","trial-bubble","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":9,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","5","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","40","undefined","15300","15300","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","5","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","50","undefined","15300","15300","Hexbin"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":15,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","6","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","20","undefined","10331","10331","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","6","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","15","undefined","10331","10331","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":5,""keydown"":5,""keyup"":4,""mousemove"":14,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","7","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","65","undefined","14002","14002","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","7","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","60","undefined","14002","14002","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":16,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-spike","8","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","10413","10413","Spike"
"089a251f-b052-4090-8731-f41311306939","trial-spike","8","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","10413","10413","Spike"
"089a251f-b052-4090-8731-f41311306939","trial-spike","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":6,""keydown"":6,""keyup"":5,""mousemove"":15,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-spike","9","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","6037","6037","Spike"
"089a251f-b052-4090-8731-f41311306939","trial-spike","9","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","6037","6037","Spike"
"089a251f-b052-4090-8731-f41311306939","trial-spike","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","10","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","80","undefined","10404","10404","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","10","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","70","undefined","10404","10404","Choropleth"
"089a251f-b052-4090-8731-f41311306939","trial-choropleth","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"089a251f-b052-4090-8731-f41311306939","trial-hexbin","11","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","30","undefined","16768","16768","Hexbin"
